x0000,y0000
149.8877738,-0.4831319916,
149.7282602,-0.5737701714,
149.5690352,-0.896555469,
149.4100982,-0.3435694034,
149.2514485,-0.07732683078,
149.0930853,-0.30819941,
148.935008,-0.6595683917,
148.7772159,-0.5142087551,
148.6197083,-0.2151480959,
148.4624846,-0.1164479269,
148.305544,-0.1881726248,
148.1488858,0.243335107,
147.9925094,-0.02020755665,
147.8364142,0.2865263908,
147.6805993,0.2182419188,
147.5250643,0.4332723123,
147.3698083,-0.01952421696,
147.2148308,0.5626334337,
147.060131,0.2127897233,
146.9057084,0.4882319424,
146.7515621,0.01209872906,
146.5976917,0.1119632978,
146.4440964,0.2878001425,
146.2907755,0.3536390412,
146.1377284,-0.05362477875,
145.9849546,0.135743959,
145.8324532,0.05184650402,
145.6802237,0.6328655637,
145.5282654,0.5221544547,
145.3765777,0.1570121218,
145.2251599,-0.3514176501,
145.0740114,-0.0325099501,
144.9231316,-0.174365058,
144.7725197,0.4120508832,
144.6221753,-0.07308436336,
144.4720976,-0.05687995948,
144.3222861,-0.3162480537,
144.17274,0.1918899186,
144.0234588,0.04660902804,
143.8744418,-0.3663319671,
143.7256885,-0.4041941432,
143.5771981,-0.4036085257,
143.4289701,-0.1798503241,
143.2810039,-0.007571434071,
143.1332988,0.1257971193,
142.9858543,-0.2994881374,
142.8386696,-0.2890673464,
142.6917443,-0.4629419486,
142.5450776,-0.4250475128,
142.3986691,-0.3550963128,
142.252518,-0.4153780607,
142.1066238,0.02726783199,
141.9609859,0.1463940549,
141.8156037,0.1752006333,
141.6704765,-0.04172517974,
141.5256039,-0.03486708814,
141.3809851,0.4619477595,
141.2366196,0.2386453307,
141.0925068,0.8839173131,
140.9486462,0.2091140387,
140.805037,-0.006289857177,
140.6616788,-0.2970962117,
140.518571,-0.4272726986,
140.3757129,-0.3340355119,
140.2331041,-0.3485424979,
140.0907438,-0.4419565315,
139.9486316,-0.08504507335,
139.8067669,-0.2232545718,
139.665149,-0.3627025375,
139.5237774,-0.310207194,
139.3826516,-0.06860434091,
139.241771,0.05669425242,
139.101135,0.2136981017,
138.960743,0.3791066298,
138.8205945,0.06721775814,
138.6806889,0.09840712983,
138.5410257,-0.2451678243,
138.4016042,-0.1003641812,
138.262424,-0.1941645055,
138.1234845,-0.1077898027,
137.9847851,-0.2802865401,
137.8463252,-0.01987438697,
137.7081044,-0.01318676549,
137.5701221,-0.3039093774,
137.4323777,-0.1993300665,
137.2948706,-0.1785930603,
137.1576004,0.06690916987,
137.0205665,0.07582667496,
136.8837683,0.00124578492,
136.7472053,-0.07603992219,
136.610877,-0.5665411004,
136.4747828,-0.5793195766,
136.3389222,-0.3590967821,
136.2032947,-0.287961076,
136.0678997,-0.2512992249,
135.9327367,-0.3308185185,
135.7978052,-0.2235228997,
135.6631045,0.1874496588,
135.5286343,0.152432377,
135.394394,0.2743052033,
135.2603831,0.1965440568,
135.1266009,-0.4579165995,
134.9930471,-0.4278874659,
134.8597211,-0.004914512224,
134.7266224,-0.305334869,
134.5937505,0.06217300148,
134.4611048,0.2819770578,
134.3286848,0.1795105345,
134.1964901,0.1332860942,
134.06452,0.1334029689,
133.9327742,0.0750724073,
133.8012521,-0.06097121591,
133.6699531,-0.3746016004,
133.5388769,-0.2320308606,
133.4080228,-0.1986114215,
133.2773904,-0.093189272,
133.1469792,-0.3791953961,
133.0167887,-0.3127798093,
132.8868183,-0.3817465391,
132.7570677,-0.2420075843,
132.6275362,-0.2253649502,
132.4982235,0.08226628608,
132.3691289,-0.5693501927,
132.2402521,-0.2335597727,
132.1115925,0.06209954283,
131.9831496,0.2010797876,
131.854923,0.02474512291,
131.7269122,0.09476149952,
131.5991166,0.1992354005,
131.4715358,0.5228402814,
131.3441694,0.4334771942,
131.2170168,0.04587763504,
131.0900776,0.2121033608,
130.9633512,0.2130117509,
130.8368373,0.1932876462,
130.7105353,-0.3290739054,
130.5844447,-0.3014560384,
130.4585652,-0.07997357298,
130.3328961,-0.2748344236,
130.2074371,-0.4606107977,
130.0821877,-0.4189957135,
129.9571474,-0.4856987871,
129.8323158,-0.3931294622,
129.7076924,0.03723693065,
129.5832766,0.08276671585,
129.4590682,-0.1059524088,
129.3350665,-0.1202953867,
129.2112712,-0.2939300761,
129.0876818,-0.3676190621,
128.9642978,0.4384942417,
128.8411187,0.5454045991,
128.7181442,0.4719171557,
128.5953738,-0.1390668633,
128.472807,0.408907931,
128.3504433,0.01034770708,
128.2282824,0.5403682183,
128.1063237,0.1613132253,
127.9845669,-0.01541820773,
127.8630114,-0.09451758869,
127.7416569,0.2647171192,
127.6205029,-0.03367861064,
127.4995489,0.01484448254,
127.3787946,-0.233873078,
127.2582394,-0.2122090218,
127.1378829,-0.2442201596,
127.0177248,-0.2539270365,
126.8977645,-0.1815609389,
126.7780016,0.1586693566,
126.6584357,0.01534824781,
126.5390664,-0.1308668951,
126.4198932,-0.1655372348,
126.3009158,0.1953465687,
126.1821336,0.0490913402,
126.0635462,0.3325845339,
125.9451533,0.3121180768,
125.8269544,0.3123756756,
125.708949,0.1435987944,
125.5911368,0.2476423428,
125.4735173,0.1378244836,
125.3560902,0.2778974207,
125.2388549,-0.2992036928,
125.1218111,-0.3632802653,
125.0049584,-0.2021968464,
124.8882963,-0.3467661216,
124.7718244,-0.1505726181,
124.6555423,-0.01154812185,
