x0000,y0000,x0001,y0001
91.40000122,-0.321874801, , ,
91.60000122,-0.1333332509, , ,
91.80000123,-0.1604165675, , ,
92.00000123,-0.2562498415, , ,
92.20000123,-0.4083330808, , ,
92.40000123,-0.4604163819, , ,
92.60000124,-0.739582876, , ,
92.80000124,-0.2364581871, , ,
93.00000124,-0.08229161578, , ,
93.20000124,-0.1249999227, , ,
93.40000125,-0.229166525, , ,
93.60000125,-0.508333019, , ,
93.80000125,-0.5937496328, , ,
94.00000126,-0.6729162505, , ,
94.20000126,-0.8833327871, , ,
94.40000126,-1.270832547, , ,
94.60000126,-1.10520765, , ,
94.80000127,-1.137499297, , ,
95.00000127,-1.341665837, , ,
95.20000127,-1.341665837, , ,
95.40000127,-1.710415609, , ,
95.60000128,-1.577082358, , ,
95.80000128,-1.696873951, , ,
96.00000128,-1.326040847, , ,
96.20000128,-1.226040908, , ,
96.40000129,-1.205207588, , ,
96.60000129,-1.095832656, , ,
96.80000129,-0.5916663008, , ,
97.0000013,-0.5229163433, , ,
97.2000013,-0.2479165134, , ,
97.4000013,-0.3124998068, , ,
97.6000013,-0.7083328953, , ,
97.80000131,-0.8468744763, , ,
98.00000131,-0.6552079282, , ,
98.20000131,-0.6864579088, , ,
98.40000131,-0.648957932, , ,
98.60000132,-0.8749994589, , ,
98.80000132,-0.6322912757, , ,
99.00000132,-0.6218746154, , ,
99.20000132,-0.461458048, , ,
99.40000133,-0.4729163742, , ,
99.60000133,-0.6708329185, , ,
99.80000133,-0.8187494937, , ,
100.0000013,-0.7687495246, , ,
100.2000013,-1.108332648, , ,
100.4000013,-0.9437494164, , ,
100.6000013,-0.8729161269, , ,
100.8000013,-0.7749995207, , ,
101.0000013,-0.9020827755, , ,
101.2000014,-0.8874994512, , ,
101.4000014,-1.141665961, , ,
101.6000014,-1.052082683, , ,
101.8000014,-1.007291044, , ,
102.0000014,-1.069791005, , ,
102.2000014,-1.041666023, , ,
102.4000014,-1.081249331, , ,
102.6000014,-0.9208327639, , ,
102.8000014,-0.7791661848, , ,
103.0000014,-0.8760411249, , ,
103.2000014,-0.8604161346, , ,
103.4000014,-0.7802078509, , ,
103.6000014,-0.6874995749, , ,
103.8000014,-0.5124996831, , ,
104.0000014,-0.4354163974, , ,
104.2000014,-0.3749997681, , ,
104.4000014,-0.4197914071, , ,
104.6000014,-0.2406248512, , ,
104.8000014,-0.05416663317, , ,
105.0000014,-0.5781246425, , ,
105.2000014,-0.6572912602, , ,
105.4000014,-0.7239578856, , ,
105.6000014,-0.5989579629, , ,
105.8000014,-0.8979161114, , ,
106.0000014,-1.084374329, , ,
106.2000014,-1.197915926, , ,
106.4000014,-1.141665961, , ,
106.6000014,-1.052082683, , ,
106.8000014,-0.8999994434, , ,
107.0000014,-1.052082683, , ,
107.2000014,-1.104165984, , ,
107.4000014,-1.149999289, , ,
107.6000014,-1.201040924, , ,
107.8000014,-1.252082559, , ,
108.0000014,-1.22291591, , ,
108.2000014,-1.233332571, , ,
108.4000014,-1.12083264, , ,
108.6000014,-1.328124179, , ,
108.8000015,-0.9395827523, , ,
109.0000015,-0.6708329185, , ,
109.2000015,-0.4072914148, , ,
109.4000015,-0.1187499266, , ,
109.6000015,-0.2697914998, , ,
109.8000015,-0.3874997604, , ,
110.0000015,-0.3343747932, , ,
110.2000015,-0.1145832625, , ,
110.4000015,-0.1937498802, , ,
110.6000015,-0.5624996522, , ,
110.8000015,-0.6791662467, , ,
111.0000015,-0.6385412718, , ,
111.2000015,-0.508333019, , ,
111.4000015,-0.5270830074, , ,
111.6000015,-0.8364578161, , ,
111.8000015,-0.8979161114, , ,
112.0000015,-0.9791660612, , ,
112.2000015,-0.9093744376, , ,
112.4000015,-1.21770758, , ,
112.6000015,-1.687498956, , ,
112.8000015,-1.548957375, , ,
113.0000015,-1.620832331, , ,
113.2000015,-1.247915895, , ,
113.4000015,-1.296874198, , ,
113.6000015,-1.420832455, , ,
113.8000015,-0.9177077658, , ,
114.0000015,-0.7114578934, , ,
114.2000015,-0.6281246116, , ,
114.4000015,-0.5906246348, , ,
114.6000015,-0.8614578006, , ,
114.8000015,-0.6104162892, , ,
115.0000015,-0.692707905, , ,
115.2000015,-0.5010413568, , ,
115.4000015,-0.5822913066, , ,
115.6000015,-0.5656246502, , ,
115.8000015,-0.7156245575, , ,
116.0000015,-0.2593748396, , ,
116.2000016,-0.1541665713, , ,
116.4000016,-0.05833329726, , ,
116.6000016,-0.3531247816, , ,
116.8000016,-0.2552081755, , ,
117.0000016,-0.418749741, , ,
117.2000016,-0.7729161887, , ,
117.4000016,-0.9031244415, , ,
117.6000016,-0.7541662003, , ,
117.8000016,-0.8729161269, , ,
118.0000016,-0.8677077967, , ,
118.2000016,-1.036457692, , ,
118.4000016,-0.9291660921, , ,
118.6000016,-1.051041017, , ,
118.8000016,-0.8395828141, , ,
119.0000016,-0.7354162119, , ,
119.2000016,-0.8093744995, , ,
119.4000016,-1.015624372, , ,
119.6000016,-1.20729092, , ,
119.8000016,-1.062499343, , ,
120.0000016,-0.8635411327, , ,
120.2000016,-0.8249994898, , ,
120.4000016,-0.9156244338, , ,
120.6000016,-0.9552077426, , ,
120.8000016,-0.7812495169, , ,
121.0000016,-0.8031245033, , ,
121.2000016,-0.7187495555, , ,
121.4000016,-0.5197913452, , ,
121.6000016,-0.6770829146, , ,
121.8000016,-0.5343746695, , ,
122.0000016,-0.3791664322, , ,
122.2000016,-0.4593747159, , ,
122.4000016,-0.2687498338, , ,
122.6000016,-0.2229165288, , ,
122.8000016,-0.3333331272, , ,
123.0000016,-0.462499714, , ,
123.2000016,-0.4385413955, , ,
123.4000016,-0.6687495864, , ,
123.6000017,-0.6322912757, , ,
123.8000017,-0.6062496251, , ,
124.0000017,-0.5802079745, , ,
124.2000017,-0.7791661848, , ,
124.4000017,-1.024999366, , ,
124.6000017,-0.8510411404, , ,
124.8000017,-0.7729161887, , ,
125.0000017,-0.7187495555, , ,
125.2000017,-0.73854121, , ,
125.4000017,-0.9083327716, , ,
125.6000017,-0.8614578006, , ,
125.8000017,-1.277082544, , ,
126.0000017,-0.9864577233, , ,
126.2000017,-0.9666660689, , ,
126.4000017,-0.9302077581, , ,
126.6000017,-0.5291663394, , ,
126.8000017,-0.2822914921, , ,
127.0000017,-0.01354165829, , ,
127.2000017,0.08020828373, , ,
127.4000017,-0.138541581, , ,
127.6000017,-0.08854161191, , ,
127.8000017,-0.1937498802, , ,
128.0000017,-0.2718748319, , ,
128.2000017,-0.1687498956, , ,
128.4000017,-0.1739582258, , ,
128.6000017,-0.2520831774, , ,
128.8000017,-0.2604165056, , ,
129.0000017,-0.3770831001, , ,
129.2000017,-0.3885414264, , ,
129.4000017,-0.6114579552, , ,
129.6000017,-0.7572911984, , ,
129.8000017,-0.8885411172, , ,
130.0000017,-1.021874368, , ,
130.2000017,-1.135415965, , ,
130.4000017,-1.149999289, , ,
130.6000017,-1.09479099, , ,
130.8000017,-0.9593744067, , ,
131.0000017,-0.742707874, , ,
131.2000018,-0.8187494937, , ,
131.4000018,-0.8708327948, , ,
131.6000018,-0.7656245265, , ,
131.8000018,-0.8479161423, , ,
132.0000018,-0.511458017, , ,
132.2000018,-0.7187495555, , ,
132.4000018,-0.8677077967, , ,
132.6000018,-0.8166661616, , ,
132.8000018,-0.6197912834, , ,
133.0000018,-0.2479165134, , ,
133.2000018,-0.6093746232, , ,
133.4000018,-0.7166662235, , ,
133.6000018,-0.7958328412, , ,
133.8000018,-0.740624542, , ,
134.0000018,-0.6822912447, , ,
134.2000018,-0.4552080518, , ,
134.4000018,-0.3010414805, , ,
134.6000018,-0.1510415733, , ,
134.8000018,-0.1416665791, , ,
135.0000018,-0.2614581716, , ,
135.2000018,-0.2979164824, , ,
135.4000018,-0.7364578779, , ,
135.6000018,-0.4604163819, , ,
135.8000018,-0.5510413259, , ,
136.0000018,-0.5906246348, , ,
136.2000018,-0.7479162042, , ,
136.4000018,-0.7260412177, , ,
136.6000018,-0.7729161887, , ,
136.8000018,-0.7104162273, , ,
137.0000018,-0.7364578779, , ,
137.2000018,-0.5729163124, , ,
137.4000018,-0.739582876, , ,
137.6000018,-0.7479162042, , ,
137.8000018,-0.8177078277, , ,
138.0000018,-0.7791661848, , ,
138.2000018,-0.7666661926, , ,
138.4000018,-0.7749995207, , ,
138.6000019,-0.5822913066, , ,
138.8000019,-0.5531246579, , ,
139.0000019,-0.4364580634, , ,
139.2000019,-0.4281247352, , ,
139.4000019,-0.3645831079, , ,
139.6000019,-0.1812498879, , ,
139.8000019,-0.2885414882, , ,
140.0000019,-0.2385415192, , ,
140.2000019,-0.5291663394, , ,
140.4000019,-0.3364581253, , ,
140.6000019,-0.3562497797, , ,
140.8000019,-0.3041664786, , ,
141.0000019,-0.1124999304, , ,
141.2000019,-0.2854164902, , ,
141.4000019,-0.2552081755, , ,
141.6000019,-0.1802082219, , ,
141.8000019,-0.4281247352, , ,
142.0000019,-0.4822913684, , ,
142.2000019,-0.7343745459, , ,
142.4000019,-0.8687494628, , ,
142.6000019,-0.9197910979, , ,
142.8000019,-0.8979161114, , ,
143.0000019,-0.787499513, , ,
143.2000019,-0.6687495864, , ,
143.4000019,-0.6541662621, , ,
143.6000019,-0.6291662776, , ,
143.8000019,-0.7812495169, , ,
144.0000019,-0.8062495014, , ,
144.2000019,-0.8395828141, , ,
144.4000019,-0.7010412331, , ,
144.6000019,-0.5635413182, , ,
144.8000019,-0.4416663935, , ,
145.0000019,-0.3989580866, , ,
145.2000019,-0.3885414264, , ,
145.4000019,-0.5312496715, , ,
145.6000019,-0.3104164747, , ,
145.8000019,-0.369791438, , ,
146.0000019,-0.2843748241, , ,
146.200002,-0.2989581485, , ,
146.400002,-0.2927081523, , ,
146.600002,-0.2697914998, , ,
146.800002,-0.4208330731, , ,
147.000002,-0.2541665095, , ,
147.200002,-0.3802080982, , ,
147.400002,-0.5208330113, , ,
147.600002,-0.6364579397, , ,
147.800002,-0.4885413646, , ,
148.000002,-0.5499996599, , ,
148.200002,-0.8531244724, , ,
148.400002,-0.5906246348, , ,
148.600002,-0.4729163742, , ,
148.800002,-0.5624996522, , ,
149.000002,-0.8385411481, , ,
149.200002,-0.6572912602, , ,
149.400002,-0.5760413104, , ,
149.600002,-0.6906245729, , ,
149.800002,-0.8041661694, , ,
150.000002,-0.9635410708, , ,
150.200002,-0.8874994512, , ,
150.400002,-0.928124426, , ,
150.600002,-0.6052079591, , ,
150.800002,-0.321874801, , ,
151.000002,-0.4104164129, , ,
151.200002,-0.279166494, , ,
151.400002,-0.2395831852, , ,
151.600002,-0.323958133, , ,
151.800002,-0.322916467, , ,
152.000002,-0.4906246966, , ,
152.200002,-0.7020828992, , ,
152.400002,-0.834374484, , ,
152.600002,-0.8135411636, , ,
152.800002,-0.878124457, , ,
153.000002,-0.8062495014, , ,
153.200002,-0.7593745304, , ,
153.400002,-0.923957762, , ,
153.6000021,-0.8010411713, , ,
153.8000021,-0.8156244956, , ,
154.0000021,-0.7458328721, , ,
154.2000021,-0.417708075, , ,
154.4000021,-0.2729164979, , ,
154.6000021,-0.510416351, , ,
154.8000021,-0.5239580093, , ,
155.0000021,-0.6729162505, , ,
155.2000021,-0.5458329958, , ,
155.4000021,-0.5812496406, , ,
155.6000021,-0.693749571, , ,
155.8000021,-0.6916662389, , ,
156.0000021,-0.5749996444, , ,
156.2000021,-0.6406246038, , ,
156.4000021,-0.5864579707, , ,
