x0000,y0000
149.9572566,0.4671125176,
149.7769912,0.265425739,
149.5971023,0.2892059308,
149.4175891,-0.1158145566,
149.2384502,-0.1770877189,
149.0596849,-0.1785788744,
148.8812919,-0.2441064419,
148.7032703,-0.4853444268,
148.5256191,-0.06100403919,
148.3483372,0.09131589357,
148.1714236,0.328606798,
147.9948772,0.6071661637,
147.8186971,1.024816959,
147.6428823,1.212046831,
147.4674317,1.696089932,
147.2923443,1.436597565,
147.1176192,1.230900603,
146.9432552,0.9834111079,
146.7692516,0.8691188849,
146.5956071,0.6008033475,
146.422321,0.3281825191,
146.2493921,0.0863752411,
146.0768195,0.2567962441,
145.9046022,0.2894212176,
145.7327392,0.5901706439,
145.5612296,0.2195205649,
145.3900724,0.2422233789,
145.2192667,0.1635206625,
145.0488114,-0.07538449197,
144.8787056,-0.3398624569,
144.7089484,-0.2199281424,
144.5395388,-0.231818081,
144.3704758,-0.1222691983,
144.2017586,-0.1808342951,
144.0333861,-0.03679381211,
143.8653575,-0.2622764364,
143.6976718,-0.0165769546,
143.530328,-0.04005186189,
143.3633253,0.2389526798,
143.1966626,0.3893502768,
143.0303392,0.7632701316,
142.864354,0.9059439036,
142.6987062,1.054930798,
142.5333948,1.125039139,
142.368419,1.201727097,
142.2037778,1.296946978,
142.0394702,1.417424699,
141.8754955,1.183345736,
141.7118527,1.157110832,
141.548541,0.7681478862,
141.3855593,0.6224349477,
141.2229069,0.4739232636,
141.0605829,0.4391835116,
140.8985863,0.03455809651,
140.7369163,0.2245955155,
140.575572,0.1586631509,
140.4145526,0.2446370107,
140.2538571,-0.0418056462,
140.0934847,0.1894161507,
139.9334346,0.05662743117,
139.7737058,0.2742579791,
139.6142975,0.2662430817,
139.4552089,0.1142301998,
139.2964391,0.0470875223,
139.1379872,0.1681863965,
138.9798525,0.3636748459,
138.822034,0.6487075634,
138.6645308,0.677733316,
138.5073423,0.7123665439,
138.3504675,0.3820004062,
138.1939056,0.3030359133,
138.0376558,0.07642101113,
137.8817172,0.50061566,
137.726089,0.498809705,
137.5707704,0.5252947118,
137.4157606,0.6218420881,
137.2610587,0.7244441,
137.1066639,0.9583850295,
136.9525755,1.155317459,
136.7987926,1.179432762,
136.6453144,1.182686611,
136.4921401,0.8910373559,
136.3392689,0.7834844715,
136.1867,0.6596837834,
136.0344327,0.6005444784,
135.882466,0.2601438866,
135.7307992,0.2351669624,
135.5794316,0.10002456,
135.4283623,0.1296971161,
135.2775906,0.001568990739,
135.1271156,-0.05637252038,
134.9769367,-0.01484682842,
134.827053,0.1395978767,
134.6774637,0.1533339278,
134.5281681,0.518913906,
134.3791654,0.4822326394,
134.2304549,0.7807379884,
134.0820358,0.81550485,
133.9339072,0.9965754766,
133.7860686,0.963856407,
133.6385191,1.223002077,
133.4912579,1.013729228,
133.3442843,1.129519876,
133.1975976,0.864759025,
133.0511969,0.997142444,
132.9050817,0.9244938893,
132.7592511,1.055482566,
132.6137043,0.9527053177,
132.4684408,0.9689927692,
132.3234596,0.7656912153,
132.1787601,0.6399738176,
132.0343416,0.4005222945,
131.8902033,0.4664946021,
131.7463445,0.4768183576,
131.6027645,0.4460111418,
131.4594625,0.2482984429,
131.3164379,0.4643797585,
131.17369,0.2569947563,
131.0312179,0.1541954333,
130.889021,0.1213423998,
130.7470987,0.05095407448,
130.6054501,-0.1555155846,
130.4640747,0.0338385284,
130.3229716,0.07709134943,
130.1821402,0.2117763416,
130.0415798,0.1411564395,
129.9012896,0.4569640589,
129.7612691,0.5952434512,
129.6215175,0.8362493712,
129.4820341,0.804162196,
129.3428183,0.7548107448,
129.2038693,0.7996362557,
129.0651865,0.8594421296,
128.9267692,0.7490421823,
128.7886167,0.7217307997,
128.6507283,0.7590953203,
128.5131034,0.7791286804,
128.3757413,0.7676349786,
128.2386414,0.8004128239,
128.1018029,0.8772090897,
127.9652252,0.7689382008,
127.8289076,0.5915650589,
127.6928495,0.6315011281,
127.5570502,0.4670722585,
127.4215091,0.4746478739,
127.2862255,0.3984256521,
127.1511987,0.4911147126,
127.0164282,0.3176723394,
126.8819132,0.3401679716,
126.7476531,0.2284448524,
126.6136473,0.3967554334,
126.4798951,0.3424153551,
126.3463959,0.3230123394,
126.213149,0.3529088035,
126.0801539,0.4076045955,
125.9474098,0.5802065765,
125.8149162,0.8176513355,
125.6826724,0.6227484519,
125.5506778,0.6978127757,
125.4189318,0.6519396135,
125.2874337,0.7040838577,
125.1561829,0.6310498328,
125.0251788,0.8248220066,
124.8944209,1.000174782,
124.7639083,1.129366814,
124.6336407,0.9374533618,
124.5036172,0.9458448202,
124.3738374,0.7624166942,
124.2443006,0.7953654251,
124.1150063,0.7488013497,
123.9859537,0.6352575734,
123.8571424,0.6897025903,
123.7285716,0.5807035498,
123.6002409,0.4280372489,
123.4721496,0.5252173156,
123.3442971,0.4350912549,
123.2166828,0.4409211958,
123.0893061,0.3492965584,
122.9621665,0.3903255672,
122.8352634,0.2628148241,
122.7085961,0.1792784089,
122.5821641,0.1315775757,
122.4559668,0.2416534517,
122.3300036,0.1959792859,
122.204274,0.4187099233,
122.0787773,0.2938600773,
121.953513,0.3800072845,
121.8284806,0.289520398,
121.7036794,0.5130297293,
121.5791088,0.4122582331,
121.4547684,0.6230684843,
121.3306575,0.5980235048,
121.2067756,0.890223817,
121.0831221,0.8724970689,
120.9596964,0.9344725087,
120.836498,0.7853068135,
120.7135264,0.9028810179,
120.590781,0.6508462628,
120.4682612,0.5323434558,
120.3459664,0.3888197856,
120.2238962,0.3652390309,
120.1020499,0.2732683197,
119.9804271,0.3170683619,
119.8590271,0.2798482292,
119.7378495,0.2723997621,
119.6168937,0.1982613947,
119.4961591,0.2330808667,
119.3756452,0.3781426147,
119.2553515,0.4425514873,
119.1352775,0.3673908032,
119.0154225,0.3124609341,
118.8957861,0.3809929609,
118.7763678,0.4635668458,
118.6571669,0.4372916141,
118.5381831,0.4959335853,
118.4194157,0.2206320867,
118.3008642,0.3392915763,
118.1825281,0.3454487771,
118.064407,0.5507312201,
117.9465001,0.5233498264,
117.8288072,0.5818064102,
117.7113275,0.5801408258,
117.5940607,0.6132620267,
117.4770062,0.6182431676,
117.3601635,0.6596852402,
117.243532,0.5383253966,
117.1271114,0.6118674026,
117.010901,0.5581524181,
116.8949003,0.5589561456,
116.7791089,0.4175573133,
116.6635262,0.4528917595,
116.5481518,0.2221356279,
116.4329852,0.2163421897,
116.3180257,0.2817558354,
116.2032731,0.4281437713,
116.0887267,0.2688227052,
115.974386,0.2576301583,
115.8602507,0.3616978796,
115.7463201,0.531791567,
115.6325938,0.4953307165,
115.5190713,0.6799334245,
115.4057521,0.5265798742,
115.2926357,0.5956834097,
115.1797217,0.287907999,
115.0670096,0.3765440605,
114.9544988,0.2312604969,
114.8421889,0.2799393307,
114.7300795,0.2794399079,
114.61817,0.3936629864,
114.50646,0.485970152,
114.394949,0.6069611514,
114.2836365,0.7147772504,
114.172522,0.6244621615,
114.0616052,0.4779032439,
113.9508854,0.6257014971,
113.8403624,0.6044609782,
113.7300355,0.4908630143,
113.6199043,0.3553161787,
113.5099684,0.3867225913,
113.4002273,0.3786137525,
113.2906805,0.4263977638,
113.1813276,0.2742781914,
113.0721681,0.4106897918,
112.9632016,0.513730835,
112.8544276,0.6475387137,
112.7458457,0.4791464734,
112.6374553,0.5696747875,
112.5292561,0.4098931279,
112.4212477,0.3653311446,
112.3134295,0.386008006,
112.2058011,0.3455636245,
112.098362,0.3175606072,
111.9911119,0.3097470301,
111.8840503,0.2484765191,
111.7771767,0.2547139606,
111.6704907,0.2870219005,
111.5639919,0.4832575479,
111.4576798,0.5056458774,
111.3515539,0.690317443,
111.245614,0.4669401825,
111.1398594,0.6598367038,
111.0342898,0.4971709652,
110.9289048,0.602691694,
110.8237039,0.3914211905,
110.7186867,0.4568627917,
110.6138528,0.340412707,
110.5092017,0.3844748864,
110.404733,0.2326749282,
110.3004464,0.3326666599,
110.1963412,0.1614390118,
110.0924173,0.1492605957,
109.9886741,0.1970485547,
109.8851111,0.3524543512,
109.7817281,0.2845941552,
109.6785246,0.3598244918,
109.5755001,0.3157746503,
109.4726542,0.3152272468,
109.3699866,0.351011015,
109.2674969,0.3578699663,
109.1651845,0.2811152759,
109.0630491,0.2891329906,
108.9610903,0.3029587607,
108.8593078,0.4247866577,
108.757701,0.3822824148,
108.6562695,0.3599816426,
108.5550131,0.2139303497,
108.4539312,0.3797820059,
108.3530235,0.292485022,
108.2522896,0.3716604518,
108.151729,0.3160742841,
108.0513414,0.2073935613,
107.9511264,0.1444566364,
107.8510836,0.1186987023,
107.7512125,0.0571686098,
107.6515129,0.2189432934,
107.5519843,0.3055806733,
107.4526262,0.2771365228,
107.3534384,0.2689194566,
107.2544205,0.4642642532,
107.155572,0.3544182316,
107.0568925,0.4791100467,
106.9583817,0.3368032156,
106.8600392,0.4145276719,
106.7618646,0.3923627773,
106.6638576,0.4452452729,
106.5660177,0.3177083132,
106.4683445,0.467617928,
106.3708378,0.4652993214,
106.273497,0.5030052407,
106.1763219,0.4207335894,
106.079312,0.3856898722,
105.9824671,0.3411889687,
105.8857866,0.3496656506,
105.7892703,0.2395790389,
105.6929177,0.2552177712,
105.5967285,0.1491669124,
105.5007024,0.2918317953,
105.4048389,0.1287073668,
105.3091377,0.08964386227,
105.2135984,0.206826487,
105.1182207,0.2114402234,
105.0230041,0.2532004709,
104.9279484,0.3403282967,
104.8330532,0.3846923108,
104.7383181,0.4777125646,
104.6437427,0.3100635305,
104.5493268,0.3852067282,
104.4550698,0.2516304771,
104.3609715,0.3227006024,
104.2670316,0.3216689572,
104.1732496,0.3367453863,
104.0796252,0.2801496755,
103.9861581,0.262655297,
103.8928479,0.2660991551,
103.7996942,0.2913455242,
103.7066968,0.2574642063,
103.6138552,0.3324033735,
103.5211691,0.344387484,
103.4286381,0.3298468105,
103.336262,0.2393999393,
103.2440404,0.2385198145,
103.1519728,0.2548904081,
103.0600591,0.357302992,
102.9682988,0.1890975194,
102.8766916,0.2631508166,
102.7852371,0.231300896,
102.6939351,0.4162180944,
102.6027851,0.3059516303,
102.5117869,0.2775027439,
102.4209401,0.2222002451,
102.3302443,0.2374062082,
102.2396993,0.05889954111,
102.1493047,0.07620704544,
102.0590602,0.09909258921,
101.9689654,0.0717346795,
101.87902,0.02902076324,
101.7892237,0.09953516751,
101.6995761,0.07651049323,
101.6100769,0.1550964974,
101.5207258,0.1701844368,
101.4315225,0.3778718655,
101.3424667,0.2947535612,
101.2535579,0.3817139942,
101.1647959,0.3261154828,
101.0761804,0.3661594084,
100.9877111,0.251837497,
100.8993875,0.3608165847,
100.8112095,0.3225940254,
100.7231766,0.4613335279,
100.6352886,0.3860227858,
100.5475452,0.4118720958,
100.459946,0.2812721456,
100.3724907,0.4614935529,
100.285179,0.3907622906,
100.1980105,0.383770388,
100.1109851,0.3070563513,
100.0241023,0.2016558996,
99.93736187,0.1078852435,
99.85076347,0.1757588542,
99.76430679,0.1412768824,
99.67799152,0.2151623132,
99.59181737,0.07713451668,
99.50578402,0.0770085195,
99.41989116,-0.02011468515,
99.3341385,0.1816293041,
99.24852571,0.1782143502,
99.16305251,0.3184837352,
99.07771859,0.3201853383,
98.99252363,0.279761444,
98.90746736,0.3696048715,
98.82254945,0.4989284239,
98.73776962,0.4597328106,
98.65312756,0.4470928069,
98.56862297,0.3447799046,
98.48425556,0.4302754646,
98.40002503,0.3528672823,
98.31593109,0.3111576623,
98.23197343,0.2175885359,
98.14815177,0.3049158437,
98.06446581,0.28656638,
97.98091526,0.3182785223,
97.89749983,0.1849281982,
97.81421922,0.1386887339,
97.73107314,0.1497150116,
97.64806132,0.2229140147,
97.56518344,0.2730173092,
97.48243924,0.2209037123,
97.39982842,0.2102296959,
97.31735069,0.206457284,
97.23500577,0.1666997855,
97.15279338,0.2644080033,
97.07071322,0.2716716335,
96.98876502,0.3825436992,
96.9069485,0.2541936793,
96.82526336,0.3239273123,
96.74370934,0.1803782129,
96.66228615,0.241954768,
96.5809935,0.3075642028,
96.49983113,0.3201652947,
96.41879875,0.2268774683,
96.33789609,0.3667175225,
96.25712287,0.3871488055,
96.1764788,0.4906117688,
96.09596363,0.4437362803,
96.01557707,0.4388442013,
95.93531885,0.4327139522,
95.85518869,0.5154259147,
95.77518633,0.3776261595,
95.6953115,0.4148515333,
95.61556391,0.3938547725,
95.53594331,0.373752879,
95.45644941,0.2775933166,
95.37708196,0.3444779115,
95.29784069,0.3080527857,
95.21872532,0.2849182111,
95.1397356,0.3144745404,
95.06087125,0.3189006331,
94.98213201,0.2606166452,
94.90351761,0.3027525364,
94.8250278,0.1866739301,
94.74666231,0.2300161547,
94.66842087,0.1425146159,
94.59030323,0.1809105374,
94.51230912,0.1810304223,
94.43443829,0.250853734,
94.35669046,0.2565268072,
94.2790654,0.3239901484,
94.20156283,0.3057320312,
94.1241825,0.4482100194,
94.04692415,0.4185546261,
93.96978752,0.4977811911,
93.89277237,0.3855738833,
93.81587843,0.4113786526,
93.73910545,0.4023412541,
93.66245318,0.4759072872,
93.58592137,0.3735957474,
93.50950976,0.3940853336,
93.43321809,0.3505865179,
93.35704613,0.4753045118,
93.28099362,0.4219184931,
