x0000,y0000,x0001,y0001
17.00000023,-0.2968748164, , ,
17.20000023,-0.369791438, , ,
17.40000023,-0.6145829533, , ,
17.60000023,-0.5052080209, , ,
17.80000024,-0.326041465, , ,
18.00000024,0.01354165829, , ,
18.20000024,-0.05937496328, , ,
18.40000025,0.05624996522, , ,
18.60000025,0.2718748319, , ,
18.80000025,0.3041664786, , ,
19.00000025,0.08854161191, , ,
19.20000026,0.2197915307, , ,
19.40000026,0.1416665791, , ,
19.60000026,0.2020832084, , ,
19.80000026,0.03124998068, , ,
20.00000027,-0.05729163124, , ,
20.20000027,-0.5416663317, , ,
20.40000027,-0.6229162815, , ,
20.60000028,-0.6104162892, , ,
20.80000028,-0.8291661539, , ,
21.00000028,-0.8385411481, , ,
21.20000028,-0.9510410785, , ,
21.40000029,-1.151040955, , ,
21.60000029,-1.339582505, , ,
21.80000029,-1.672915632, , ,
22.00000029,-1.46666576, , ,
22.2000003,-1.420832455, , ,
22.4000003,-1.19687426, , ,
22.6000003,-0.9458327484, , ,
22.8000003,-0.4083330808, , ,
23.00000031,-0.05312496715, , ,
23.20000031,0.2052082064, , ,
23.40000031,0.1468749092, , ,
23.60000032,0.1093749324, , ,
23.80000032,-0.08124994976, , ,
24.00000032,-0.139583247, , ,
24.20000032,-0.4302080673, , ,
24.40000033,-0.4718747082, , ,
24.60000033,-0.6697912525, , ,
24.80000033,-0.3927080905, , ,
25.00000033,-0.2208331968, , ,
25.20000034,0.05208330113, , ,
25.40000034,0.1489582412, , ,
25.60000034,0.1552082374, , ,
25.80000034,0.1208332586, , ,
26.00000035,0.04895830306, , ,
26.20000035,-0.1760415578, , ,
26.40000035,-0.1187499266, , ,
26.60000036,-0.6572912602, , ,
26.80000036,-0.878124457, , ,
27.00000036,-1.280207542, , ,
27.20000036,-1.373957484, , ,
27.40000037,-1.330207511, , ,
27.60000037,-1.152082621, , ,
27.80000037,-1.478124086, , ,
28.00000037,-1.252082559, , ,
28.20000038,-1.244790897, , ,
28.40000038,-0.9635410708, , ,
28.60000038,-1.062499343, , ,
28.80000038,-0.8718744608, , ,
29.00000039,-0.7239578856, , ,
29.20000039,-0.5822913066, , ,
29.40000039,-0.5968746309, , ,
29.6000004,-0.324999799, , ,
29.8000004,-0.3197914689, , ,
30.0000004,-0.2697914998, , ,
30.2000004,-0.2812498261, , ,
30.40000041,0.1364582489, , ,
30.60000041,0.04791663704, , ,
30.80000041,-0.06249996135, , ,
31.00000041,-0.3020831465, , ,
31.20000042,-0.5499996599, , ,
31.40000042,-0.2906248203, , ,
31.60000042,-0.1656248976, , ,
31.80000042,-0.4666663781, , ,
32.00000043,-0.508333019, , ,
32.20000043,-0.7312495478, , ,
32.40000043,-0.3593747778, , ,
32.60000044,-0.5656246502, , ,
32.80000044,-0.5354163356, , ,
33.00000044,-0.8437494782, , ,
33.20000044,-0.8031245033, , ,
33.40000045,-0.8427078122, , ,
33.60000045,-0.8822911211, , ,
33.80000045,-0.9489577465, , ,
34.00000045,-0.7458328721, , ,
34.20000046,-1.180207603, , ,
34.40000046,-1.11041598, , ,
34.60000046,-0.9541660766, , ,
34.80000046,-0.6677079204, , ,
35.00000047,-0.5374996676, , ,
35.20000047,-0.4604163819, , ,
35.40000047,-0.6312496096, , ,
35.60000048,-0.2583331736, , ,
35.80000048,-0.2406248512, , ,
36.00000048,-0.1958332122, , ,
36.20000048,-0.08437494782, , ,
36.40000049,0.1322915849, , ,
36.60000049,0.2166665327, , ,
36.80000049,0.06249996135, , ,
37.00000049,-0.3010414805, , ,
37.2000005,-0.04583330499, , ,
37.4000005,-0.001041666023, , ,
37.6000005,0.08124994976, , ,
37.8000005,-0.1187499266, , ,
38.00000051,-0.1083332663, , ,
38.20000051,-0.4114580789, , ,
38.40000051,-0.3385414573, , ,
38.60000052,-0.5479163278, , ,
38.80000052,-0.3781247662, , ,
39.00000052,-0.3895830924, , ,
39.20000052,-0.3031248125, , ,
39.40000053,-0.5781246425, , ,
39.60000053,-0.6093746232, , ,
39.80000053,-0.8760411249, , ,
40.00000053,-0.5677079823, , ,
40.20000054,-0.6999995671, , ,
40.40000054,-0.6906245729, , ,
40.60000054,-0.7906245111, , ,
40.80000054,-0.5406246657, , ,
41.00000055,-0.2479165134, , ,
41.20000055,0.1645832316, , ,
41.40000055,0.07499995362, , ,
41.60000056,0.2010415423, , ,
41.80000056,0.3187498029, , ,
42.00000056,0.2374998531, , ,
42.20000056,0.1135415965, , ,
42.40000057,0.04062497488, , ,
42.60000057,-0.2583331736, , ,
42.80000057,-0.18333322, , ,
43.00000057,-0.3864580943, , ,
43.20000058,-0.2260415269, , ,
43.40000058,-0.230208191, , ,
43.60000058,-0.2385415192, , ,
43.80000058,-0.3999997526, , ,
44.00000059,-0.09999993816, , ,
44.20000059,-0.1708332277, , ,
44.40000059,-0.2906248203, , ,
44.6000006,-0.5822913066, , ,
44.8000006,-0.4468747237, , ,
