x0000,y0000
149.9493182,-0.3329494585,
149.6844299,-0.3733622418,
149.4202723,-0.7419178213,
149.1568427,-0.6617763085,
148.8941384,-0.7596998103,
148.6321567,-0.9347502335,
148.3708951,-1.237927413,
148.1103508,-1.542146016,
147.8505212,-1.800093164,
147.5914038,-1.754730221,
147.3329959,-1.474401288,
147.075295,-1.226424893,
146.8182984,-0.9985098142,
146.5620036,-0.6771866753,
146.3064081,-0.3203876527,
146.0515092,-0.2068228133,
145.7973046,-0.1903936792,
145.5437916,0.1054865983,
145.2909678,0.1538549597,
145.0388306,-0.04852290266,
144.7873776,-0.1360187772,
144.5366063,-0.1291285477,
144.2865142,-0.1183725694,
144.0370989,-0.2503748282,
143.788358,-0.5990169074,
143.540289,-0.9083569475,
143.2928894,-1.173560739,
143.046157,-1.153714449,
142.8000893,-1.117330987,
142.5546839,-0.8526564333,
142.3099384,-1.155884713,
142.0658505,-1.288625801,
141.8224178,-1.602978291,
141.5796379,-1.535542032,
141.3375087,-1.430677365,
141.0960276,-1.068880652,
140.8551925,-0.95829321,
140.6150009,-0.9132563681,
140.3754507,-1.284616183,
140.1365395,-1.138283974,
139.8982651,-1.467399292,
139.6606252,-1.241002911,
139.4236175,-1.131684274,
139.1872399,-0.9971212952,
138.95149,-1.00918906,
138.7163657,-0.7105512611,
138.4818647,-0.5305864352,
138.2479849,0.007299057052,
138.0147241,0.1868468873,
137.78208,0.5723701028,
137.5500505,0.6613753813,
137.3186334,0.5693525694,
137.0878267,0.3961756427,
136.8576281,0.1855924155,
136.6280354,-0.3451294899,
136.3990467,-0.3204005195,
136.1706597,-0.9028429915,
135.9428724,-1.214454398,
135.7156827,-1.407436517,
135.4890884,-1.237562258,
135.2630875,-1.329542,
135.0376779,-0.987220672,
134.8128576,-1.058313688,
134.5886245,-0.7884555324,
134.3649766,-0.9131998448,
134.1419118,-0.6172689829,
133.9194281,-0.6237624438,
133.6975235,-0.6336820721,
133.476196,-0.7805457617,
133.2554435,-0.5706839318,
133.0352642,-0.6619705252,
132.8156559,-0.5551618547,
132.5966168,-0.8431184207,
132.3781449,-0.71252299,
132.1602382,-0.6438061643,
131.9428947,-0.3945559943,
131.7261126,-0.4149620968,
131.5098899,-0.3306635314,
131.2942247,-0.05609036895,
131.079115,0.1756702548,
130.8645589,0.09932757511,
130.6505546,0.2259737913,
130.4371002,0.1354581159,
130.2241938,0.3422061432,
130.0118334,0.2794698235,
129.8000173,0.1465386111,
129.5887436,-0.4934393194,
129.3780104,-0.7070254693,
129.167816,-0.5652684778,
128.9581583,-0.3129939541,
128.7490357,-0.6374445911,
128.5404463,-0.6206297205,
128.3323883,-0.8419936093,
128.1248599,-0.9542783293,
127.9178593,-1.018611254,
127.7113847,-0.738926507,
127.5054344,-0.8034715083,
127.3000065,-0.588786929,
127.0950993,-0.612876095,
126.890711,-0.2636669681,
126.6868399,0.08908066837,
126.4834842,0.1047226056,
126.2806423,0.150884029,
126.0783123,0.3631025046,
125.8764926,0.1994654073,
125.6751814,0.2335197459,
125.474377,0.1096765358,
125.2740778,0.2792324051,
125.074282,0.1881122648,
124.874988,0.3535097088,
124.676194,0.266793974,
124.4778985,0.4878965043,
124.2800997,0.06790811377,
124.0827959,0.19500395,
123.8859856,0.3276066954,
123.6896671,0.1113123055,
123.4938387,-0.1976210506,
123.2984989,-0.4288047841,
123.1036459,-0.5290957497,
122.9092782,-0.5702435382,
122.7153942,-0.8028099269,
122.5219923,-0.7827058107,
122.3290708,-1.075805937,
122.1366282,-0.7588037029,
121.9446628,-0.8457959934,
121.7531732,-0.5637953802,
121.5621578,-0.5534571918,
121.3716149,-0.5124411883,
121.1815431,-0.4360312435,
120.9919407,-0.1834502817,
120.8028063,-0.1977556037,
120.6141382,0.2532098713,
120.425935,0.0440557406,
120.2381951,0.03613446777,
120.0509171,-0.01850991238,
119.8640993,-0.1438282439,
119.6777404,-0.2472038434,
119.4918387,-0.3355660088,
119.3063928,-0.4138472767,
119.1214012,-0.2068980808,
118.9368625,-0.09407628093,
118.7527751,-0.1062952784,
118.5691376,-0.1604863404,
118.3859484,-0.1381769037,
118.2032063,-0.1235806096,
118.0209096,-0.07207106868,
117.839057,0.05392168749,
117.657647,0.05756527237,
117.4766782,-0.2155803531,
117.2961491,-0.2282042849,
117.1160584,-0.3044707397,
116.9364045,-0.1831739906,
116.7571862,-0.3915645919,
116.5784019,-0.4919908578,
116.4000504,-0.4722448509,
116.2221301,-0.6710214334,
116.0446397,-0.8854555757,
115.8675778,-0.6622587273,
115.6909431,-0.8701622796,
115.5147342,-0.5353224279,
115.3389496,-0.5953011751,
115.1635881,-0.1924829235,
114.9886483,-0.1274068052,
114.8141288,0.2532937478,
114.6400282,0.09962525932,
114.4663454,0.3614049688,
114.2930788,0.2190274683,
114.1202272,0.1249873684,
113.9477893,-0.1049535254,
113.7757637,0.0563783542,
113.6041492,0.1205222182,
113.4329443,0.08282827695,
113.2621479,0.1083973501,
113.0917586,0.04963760773,
112.9217751,0.0751634222,
112.7521961,0.1517335757,
112.5830204,-0.0008800750155,
112.4142467,-0.1255518149,
112.2458736,-0.3451050091,
112.0779,-0.4500193319,
111.9103246,-0.6276624585,
111.7431461,-0.4504991196,
111.5763632,-0.5153733701,
111.4099748,-0.4483709255,
111.2439795,-0.6338357159,
111.0783762,-0.5418824257,
110.9131636,-0.501069025,
110.7483404,-0.1354757225,
110.5839055,-0.2087230478,
110.4198576,-0.1868967255,
110.2561956,-0.1421843666,
110.0929181,0.09683198356,
109.9300241,-0.01610078231,
109.7675122,0.08200593994,
109.6053814,0.05988429238,
109.4436304,0.2288786434,
109.282258,0.3240456975,
109.1212631,0.4346800365,
108.9606444,0.1938538795,
108.8004009,0.4193140968,
108.6405313,0.07401968644,
108.4810345,0.09625022843,
108.3219093,-0.09271481484,
108.1631545,-0.01238826512,
108.0047691,-0.2455412153,
107.8467518,-0.1413924672,
107.6891016,-0.1222009454,
107.5318173,-0.1137350573,
107.3748977,-0.279188606,
107.2183418,-0.212571435,
