x0000,y0000
81.3009253,8.524015773,
81.22427893,8.929046402,
81.14776001,9.184980786,
81.07136828,9.335096951,
80.99510344,9.41841826,
80.91896522,9.31165465,
80.84295333,9.354356526,
80.76706749,9.368071258,
80.69130743,9.346240339,
80.61567288,9.137502974,
80.54016354,8.971485374,
80.46477915,8.596511159,
80.38951943,8.437778153,
80.31438411,8.116113531,
80.2393729,7.898941519,
80.16448555,7.583094107,
80.08972177,7.396279512,
80.0150813,7.091207138,
79.94056385,6.827457134,
79.86616918,6.688839137,
79.79189699,6.551438184,
79.71774703,6.334986047,
79.64371903,6.207455049,
79.56981271,6.024178443,
79.49602782,5.820757785,
79.42236408,5.655945809,
79.34882124,5.585813565,
79.27539902,5.551817965,
79.20209717,5.555689046,
79.12891542,5.506600413,
79.05585351,5.512794321,
78.98291117,5.561472969,
78.91008815,5.661902293,
78.83738419,5.523250374,
78.76479902,5.523293687,
78.69233239,5.406419255,
78.61998404,5.416799128,
78.54775371,5.323013338,
78.47564115,5.274932539,
78.4036461,5.242735047,
78.33176831,5.197166974,
78.26000751,5.191323613,
78.18836347,5.285784655,
78.11683591,5.359828689,
78.0454246,5.478590219,
77.97412928,5.563935143,
77.90294969,5.725301139,
77.8318856,5.83657734,
77.76093674,6.008774123,
77.69010287,6.111838016,
77.61938375,6.253200758,
77.54877911,6.544743361,
77.47828873,6.759395901,
77.40791234,7.006305157,
77.33764971,7.243994591,
77.26750058,7.514124947,
77.19746472,7.773894268,
77.12754189,8.018620751,
77.05773183,8.189521117,
76.98803431,8.338456557,
76.91844908,8.36594634,
76.8489759,8.30764636,
76.77961454,8.403291106,
76.71036475,8.378965873,
76.64122629,8.318723716,
76.57219893,8.147299883,
76.50328242,8.072172192,
76.43447653,7.794958626,
76.36578103,7.549365577,
76.29719568,7.408769722,
76.22872023,7.313868771,
76.16035447,7.169448996,
76.09209814,6.929925656,
76.02395103,6.707470185,
75.95591289,6.548032561,
75.8879835,6.374952395,
75.82016262,6.334417714,
75.75245002,6.221762064,
75.68484548,6.133731083,
75.61734875,6.06809996,
75.54995962,6.04720717,
75.48267785,6.052281504,
75.41550322,6.046841789,
75.3484355,6.062351133,
75.28147446,5.979530217,
75.21461987,5.991249736,
75.14787151,5.992153448,
75.08122916,5.970847756,
75.0146926,5.89731295,
74.94826158,5.655635677,
74.88193591,5.595930084,
74.81571534,5.559838727,
74.74959966,5.474648945,
74.68358865,5.345403525,
74.61768209,5.301962747,
74.55187976,5.226117742,
74.48618143,5.139220637,
74.42058689,5.015380196,
74.35509592,5.012234909,
74.28970831,5.014195592,
74.22442382,4.967556823,
74.15924226,4.976688748,
74.09416339,5.089082643,
74.02918702,5.175753017,
73.96431291,5.2344574,
73.89954086,5.311845565,
73.83487065,5.544472042,
73.77030207,5.808281688,
73.70583491,6.070582711,
73.64146895,6.326021292,
73.57720398,6.53148431,
73.5130398,6.69588764,
73.44897618,6.88843769,
73.38501293,7.153607422,
73.32114982,7.353125592,
73.25738666,7.45378323,
73.19372323,7.602486911,
73.13015932,7.695469533,
73.06669474,7.691045137,
73.00332926,7.598243534,
72.94006269,7.622604934,
72.87689482,7.443386441,
72.81382545,7.333970867,
72.75085436,7.188507422,
72.68798136,7.03628657,
72.62520624,6.914257548,
72.5625288,6.7687849,
72.49994883,6.601932662,
72.43746614,6.464854071,
72.37508052,6.31552845,
72.31279177,6.194210376,
72.2505997,6.086852579,
72.18850409,6.029261842,
72.12650476,5.978293133,
72.0646015,5.918129971,
72.00279412,5.938881207,
71.94108241,6.046273616,
71.87946618,6.056802845,
71.81794523,6.174868212,
71.75651937,6.23725462,
71.6951884,6.361041244,
71.63395212,6.487941418,
71.57281034,6.609985118,
71.51176287,6.721793128,
71.45080951,6.834197685,
71.38995007,6.896201675,
71.32918436,6.921952097,
71.26851218,6.93561359,
71.20793334,6.923685117,
71.14744765,6.798458996,
71.08705491,6.723895353,
71.02675495,6.549127358,
70.96654757,6.407785916,
70.90643257,6.226196263,
70.84640978,6.082014132,
70.786479,5.913624082,
70.72664004,5.69778136,
70.66689272,5.579294338,
70.60723685,5.547471599,
70.54767224,5.44040876,
70.48819871,5.288784064,
70.42881607,5.162029018,
70.36952413,5.101996735,
70.31032272,5.034128956,
70.25121164,5.090744891,
70.19219072,5.150252025,
70.13325977,5.22766507,
70.07441861,5.259205937,
70.01566705,5.467374549,
69.95700491,5.652919965,
69.89843202,5.812591257,
69.83994819,5.945592446,
69.78155324,6.205214504,
69.72324699,6.398494232,
69.66502926,6.506341353,
69.60689988,6.620507032,
69.54885865,6.660611786,
69.49090542,6.782924578,
69.43303999,6.93828471,
69.37526219,6.947626233,
69.31757184,6.915495362,
69.25996877,6.827090786,
69.2024528,6.764985153,
69.14502376,6.704252333,
69.08768147,6.579828216,
69.03042575,6.399451022,
68.97325643,6.299346662,
68.91617335,6.136552832,
68.85917631,5.978689701,
68.80226516,5.793451152,
68.74543972,5.73563501,
68.68869982,5.605340896,
68.63204528,5.539118448,
68.57547593,5.384174767,
68.51899161,5.322288266,
68.46259214,5.238858604,
68.40627736,5.311593038,
68.35004709,5.367420526,
68.29390116,5.362293518,
68.23783941,5.275186699,
68.18186167,5.304283009,
68.12596777,5.348701773,
68.07015754,5.465594775,
68.01443082,5.63114447,
67.95878744,5.731032698,
67.90322723,5.770468799,
67.84775003,5.920649998,
67.79235567,6.017327624,
67.73704399,6.168114703,
67.68181483,6.192258179,
67.62666801,6.286637654,
67.57160338,6.280136778,
67.51662077,6.324009116,
67.46172002,6.219448565,
67.40690097,6.305201754,
67.35216345,6.312349017,
67.2975073,6.309794254,
67.24293237,6.101029801,
67.18843849,6.039786668,
67.1340255,6.042434195,
67.07969325,5.978613967,
67.02544156,5.858503887,
66.97127029,5.742406145,
66.91717926,5.66436677,
66.86316834,5.579803695,
66.80923735,5.402576689,
66.75538614,5.26145971,
66.70161455,5.219540197,
66.64792243,5.11178914,
66.59430961,4.968354251,
66.54077595,4.961578152,
66.48732129,4.971228875,
66.43394546,4.958620433,
66.38064832,4.874754153,
66.32742972,4.954266543,
66.27428949,4.949461065,
66.22122748,5.039385794,
66.16824355,4.973513139,
66.11533753,4.946375822,
66.06250928,4.985022889,
66.00975864,4.996369762,
65.95708546,4.996162364,
65.90448959,5.036461267,
65.85197087,5.035908009,
65.79952916,5.041353691,
65.74716431,5.049229006,
65.69487617,4.994210991,
65.64266458,5.020052443,
65.59052939,4.983945968,
65.53847047,4.90214878,
65.48648765,4.897689133,
65.4345808,4.887022077,
65.38274976,4.826204592,
65.33099438,4.875188142,
65.27931452,4.905463043,
65.22771003,4.822034601,
65.17618077,4.817152623,
65.12472659,4.745329267,
65.07334734,4.698576927,
65.02204288,4.744341516,
64.97081306,4.816095855,
64.91965773,4.755313562,
64.86857676,4.690447484,
64.81757,4.585943087,
64.76663731,4.586972935,
64.71577854,4.575287898,
64.66499354,4.628387034,
64.61428219,4.539595418,
64.56364432,4.546985934,
64.51307981,4.528558438,
64.46258852,4.546967827,
64.41217029,4.507850985,
64.36182499,4.612692809,
64.31155247,4.559714058,
64.26135261,4.507404502,
64.21122525,4.490981778,
64.16117026,4.523837474,
64.1111875,4.645299485,
64.06127683,4.687696523,
64.01143812,4.657076506,
63.96167121,4.712531429,
63.91197598,4.764457859,
63.86235229,4.901974122,
63.8128,4.983897794,
63.76331898,5.092877112,
63.71390908,5.195878855,
63.66457017,5.257491489,
63.61530212,5.243789,
63.56610478,5.323833658,
63.51697803,5.307759711,
63.46792173,5.302703237,
63.41893574,5.23748524,
63.37001994,5.24474956,
63.32117418,5.183854247,
63.27239833,5.168566787,
63.22369226,5.081323179,
63.17505584,4.999890905,
63.12648893,4.857513679,
63.0779914,4.763746783,
63.02956313,4.639994956,
62.98120396,4.552329895,
62.93291379,4.3683972,
62.88469247,4.275835129,
62.83653987,4.148194075,
62.78845586,4.125268787,
62.74044032,4.111399658,
62.69249311,4.058385521,
62.64461411,3.937487132,
62.59680317,3.886601635,
62.54906019,3.779200962,
62.50138502,3.661678574,
62.45377754,3.638888702,
62.40623762,3.604034614,
62.35876513,3.640679755,
62.31135994,3.679683451,
62.26402193,3.637267264,
62.21675098,3.574545932,
62.16954694,3.516665217,
62.12240971,3.576212459,
62.07533915,3.541757108,
62.02833513,3.575159492,
61.98139753,3.565467085,
61.93452623,3.535549548,
61.88772111,3.479158841,
61.84098202,3.483251224,
61.79430886,3.453804799,
61.7477015,3.450392332,
61.70115981,3.460307758,
61.65468368,3.391333723,
61.60827297,3.406367852,
61.56192757,3.432209759,
61.51564735,3.446894336,
61.46943219,3.536339367,
61.42328197,3.558753878,
61.37719657,3.567908526,
61.33117586,3.549248161,
61.28521973,3.604783357,
61.23932806,3.547659169,
61.19350072,3.541494416,
61.14773759,3.525338629,
61.10203855,3.48971984,
61.05640349,3.484598203,
61.01083229,3.506762478,
60.96532482,3.511333167,
60.91988096,3.530787341,
60.87450061,3.515934938,
60.82918363,3.511969024,
60.78392992,3.525910022,
60.73873935,3.578145682,
60.69361181,3.640095856,
60.64854718,3.73048355,
60.60354534,3.729502687,
60.55860618,3.771322512,
60.51372958,3.740147445,
60.46891542,3.790223338,
60.42416359,3.869270171,
60.37947397,3.985540426,
60.33484645,4.026226091,
60.29028091,4.05218074,
60.24577724,4.041460807,
60.20133533,4.076795618,
60.15695505,4.041345289,
60.1126363,4.058118671,
60.06837895,4.070003116,
60.02418291,4.092890809,
59.98004805,4.016245614,
59.93597427,4.051979942,
59.89196144,4.063099319,
59.84800946,4.06617626,
59.80411821,4.06946797,
59.76028759,4.031910743,
59.71651748,3.950256534,
59.67280777,3.908407075,
59.62915835,3.853491367,
59.5855691,3.856120366,
59.54203993,3.772645171,
59.49857071,3.72559438,
59.45516134,3.597557799,
59.4118117,3.515896088,
59.3685217,3.42994817,
59.32529121,3.35345726,
59.28212013,3.250208854,
59.23900835,3.267735164,
59.19595577,3.203868916,
59.15296226,3.13636972,
59.11002774,3.108157807,
59.06715208,2.998343677,
59.02433518,2.910888902,
58.98157694,2.817216073,
58.93887724,2.714239668,
58.89623598,2.677900938,
58.85365305,2.603093867,
58.81112835,2.593780701,
58.76866177,2.552440569,
58.7262532,2.516728307,
58.68390255,2.546576779,
58.64160969,2.570617421,
58.59937453,2.504241427,
58.55719697,2.493583022,
58.5150769,2.47549689,
58.4730142,2.537365341,
58.43100879,2.487998706,
58.38906056,2.499677797,
58.34716939,2.507615458,
58.3053352,2.529681431,
58.26355787,2.503412168,
58.2218373,2.531932163,
58.1801734,2.541288657,
58.13856605,2.566641914,
58.09701515,2.551481911,
58.05552061,2.571995037,
58.01408232,2.582959602,
57.97270017,2.590660525,
57.93137408,2.587152537,
57.89010393,2.598472289,
57.84888963,2.587019936,
57.80773107,2.546246925,
57.76662816,2.499804798,
57.72558079,2.468440125,
57.68458887,2.528046463,
57.64365229,2.525486311,
57.60277095,2.497183643,
57.56194476,2.536526971,
57.52117362,2.494698361,
57.48045742,2.519098585,
57.43979607,2.541525351,
57.39918948,2.594111762,
57.35863753,2.590832224,
57.31814014,2.633087264,
57.27769721,2.675436066,
57.23730863,2.695174808,
57.19697431,2.716536771,
57.15669416,2.776204347,
57.11646808,2.743795046,
57.07629597,2.798868664,
57.03617773,2.828734241,
56.99611326,2.835786747,
56.95610248,2.830946738,
56.91614529,2.882476409,
56.87624158,2.873426236,
56.83639127,2.944251492,
56.79659426,2.959785376,
56.75685045,3.027609927,
56.71715975,3.024597962,
56.67752207,3.069247644,
56.63793731,3.103884956,
56.59840537,3.137808923,
56.55892617,3.105883985,
56.51949961,3.097434342,
56.48012559,3.058468043,
56.44080402,3.099420548,
56.40153481,3.091410998,
56.36231787,3.098932135,
56.3231531,3.062398592,
56.28404041,3.086624283,
56.24497971,3.046130737,
56.2059709,3.026653816,
56.1670139,2.933215382,
56.12810862,2.935802518,
56.08925495,2.871441731,
56.05045281,2.83390694,
56.01170211,2.752902673,
55.97300276,2.73495445,
55.93435467,2.725499207,
55.89575775,2.683521222,
55.8572119,2.612961522,
55.81871703,2.565426507,
55.78027307,2.549829457,
55.74187991,2.532472149,
55.70353746,2.422757656,
55.66524565,2.441881438,
55.62700437,2.363222449,
55.58881355,2.344600662,
55.55067308,2.263492341,
55.51258289,2.250001952,
55.47454288,2.184273969,
55.43655297,2.107445645,
55.39861307,2.04444269,
55.36072309,2.055558193,
55.32288294,2.042416719,
55.28509254,2.06215557,
55.24735179,2.022909081,
55.20966062,2.057526646,
55.17201893,2.088328497,
55.13442664,2.066022063,
55.09688367,2.016219222,
55.05938991,1.996988265,
55.0219453,1.951884218,
54.98454974,1.94854917,
54.94720315,1.904593951,
54.90990545,1.90792553,
54.87265654,1.942072771,
54.83545634,1.952312768,
54.79830477,1.98128079,
54.76120174,2.001480571,
54.72414718,2.000988644,
54.68714098,1.977189356,
54.65018308,1.982496761,
54.61327338,1.979527243,
54.5764118,1.960254943,
54.53959826,1.977820147,
