x0000,y0000,x0001,y0001
89.69248285,-0.0313317385, , ,
89.6278422,0.06627855353, , ,
89.56329,0.1639578218, , ,
89.49882608,0.2117129729, , ,
89.43445028,0.2231507778, , ,
89.37016243,0.2000929074, , ,
89.30596239,0.1677416201, , ,
89.24184998,0.2225716398, , ,
89.17782506,0.09997062142, , ,
89.11388745,0.09051643816, , ,
89.05003701,0.1209671977, , ,
88.98627357,0.08429618238, , ,
88.92259698,0.0003314228232, , ,
88.85900708,-0.0182034453, , ,
88.7955037,-0.0856050583, , ,
88.7320867,-0.03201698447, , ,
88.66875592,0.02241438873, , ,
88.6055112,-0.0003291755351, , ,
88.54235238,0.07823738714, , ,
88.47927932,0.06303020328, , ,
88.41629184,0.06294468621, , ,
88.35338981,0.09036027791, , ,
88.29057307,0.1566083405, , ,
88.22784145,0.1012167137, , ,
88.16519481,0.08836316436, , ,
88.102633,0.2295634708, , ,
88.04015586,0.2910373065, , ,
87.97776323,0.3380559496, , ,
87.91545497,0.1939329172, , ,
87.85323093,0.2393357317, , ,
87.79109095,0.2593883657, , ,
87.72903487,0.344630595, , ,
87.66706256,0.2864283004, , ,
87.60517386,0.2622051267, , ,
87.54336861,0.1653461056, , ,
87.48164668,0.1098680201, , ,
87.4200079,0.1382728983, , ,
87.35845214,0.1528245205, , ,
87.29697923,0.02847605341, , ,
87.23558904,0.05591691885, , ,
87.17428141,0.04180152575, , ,
87.11305619,0.06500801746, , ,
87.05191325,-0.02927795637, , ,
86.99085242,0.009852151126, , ,
86.92987357,0.05014679237, , ,
86.86897655,0.0174327428, , ,
86.80816121,-0.05760917337, , ,
86.7474274,0, , ,
86.68677498,0.01452156133, , ,
86.62620381,0.09048058124, , ,
86.56571373,0.06044953674, , ,
86.50530461,0.06351285575, , ,
86.4449763,0.04898393291, , ,
86.38472865,0.05801226511, , ,
86.32456152,0.1844517117, , ,
86.26447478,0.3268159504, , ,
86.20446827,0.3869706953, , ,
86.14454185,0.4581932035, , ,
86.08469538,0.4535326482, , ,
86.02492872,0.6084664304, , ,
85.96524172,0.675069284, , ,
85.90563425,0.7700368434, , ,
85.84610617,0.7863623451, , ,
85.78665732,0.85555483, , ,
85.72728758,0.9122018359, , ,
85.6679968,0.9881390214, , ,
85.60878484,1.011480905, , ,
85.54965156,0.976589003, , ,
85.49059683,0.9602309147, , ,
85.4316205,0.9724627808, , ,
85.37272243,0.9153791816, , ,
85.31390249,0.9000823079, , ,
85.25516054,0.8606710916, , ,
85.19649644,0.8262486934, , ,
85.13791005,0.8477195918, , ,
85.07940124,0.7625466791, , ,
85.02096987,0.6888509393, , ,
84.9626158,0.5992517715, , ,
84.90433889,0.4522570349, , ,
84.84613902,0.4998242596, , ,
84.78801604,0.3857176609, , ,
84.72996981,0.4105868176, , ,
84.67200022,0.3744413345, , ,
84.61410711,0.4040801261, , ,
84.55629035,0.3827831279, , ,
84.49854982,0.4390794444, , ,
84.44088537,0.4721163912, , ,
84.38329688,0.5194534516, , ,
84.3257842,0.4762623188, , ,
84.26834721,0.5662187374, , ,
84.21098578,0.564876965, , ,
84.15369976,0.575166631, , ,
84.09648904,0.4630424628, , ,
84.03935347,0.4778983428, , ,
83.98229293,0.4247028321, , ,
83.92530728,0.4517298032, , ,
83.86839639,0.4529145758, , ,
83.81156014,0.4904825472, , ,
83.75479839,0.4319334859, , ,
83.69811101,0.4891980825, , ,
83.64149787,0.4867895311, , ,
83.58495885,0.4449530552, , ,
83.52849381,0.379126006, , ,
83.47210262,0.3921317748, , ,
83.41578516,0.386929166, , ,
83.3595413,0.4039883387, , ,
83.3033709,0.3981982109, , ,
83.24727385,0.5290699453, , ,
83.19125,0.6972161242, , ,
83.13529925,0.8558952714, , ,
83.07942145,0.9577368836, , ,
83.02361649,1.058150255, , ,
82.96788423,1.215447281, , ,
82.91222455,1.404201079, , ,
82.85663732,1.563240058, , ,
82.80112242,1.728509564, , ,
82.74567972,1.918453621, , ,
82.6903091,2.076199866, , ,
82.63501044,2.255984539, , ,
82.5797836,2.398218525, , ,
82.52462846,2.428693816, , ,
82.4695449,2.566315811, , ,
82.4145328,2.619109187, , ,
82.35959203,2.583113928, , ,
82.30472246,2.575197192, , ,
82.24992399,2.522803184, , ,
82.19519647,2.476239054, , ,
82.1405398,2.41357694, , ,
82.08595384,2.270384745, , ,
82.03143848,2.244181557, , ,
81.9769936,2.101572905, , ,
81.92261906,2.004330015, , ,
81.86831476,1.9299481, , ,
81.81408057,1.845029068, , ,
81.75991637,1.773295483, , ,
81.70582204,1.66936555, , ,
81.65179746,1.637406695, , ,
81.59784251,1.649619303, , ,
81.54395707,1.581583549, , ,
81.49014103,1.594113086, , ,
81.43639425,1.540027946, , ,
81.38271663,1.551737055, , ,
81.32910804,1.470217781, , ,
81.27556836,1.503998305, , ,
81.22209749,1.561068874, , ,
81.16869529,1.591029325, , ,
81.11536166,1.580381427, , ,
81.06209648,1.639901997, , ,
81.00889962,1.596265431, , ,
80.95577097,1.574032074, , ,
80.90271042,1.50932227, , ,
80.84971785,1.491942758, , ,
80.79679314,1.454221109, , ,
80.74393617,1.458412665, , ,
80.69114684,1.393350287, , ,
80.63842502,1.374005931, , ,
80.5857706,1.224253968, , ,
80.53318347,1.203256012, , ,
80.48066351,1.153060134, , ,
80.42821061,1.087975132, , ,
80.37582465,1.070772088, , ,
80.32350552,1.106442111, , ,
80.27125311,1.107751262, , ,
80.21906729,1.160936767, , ,
80.16694797,1.16786769, , ,
80.11489502,1.254976847, , ,
80.06290833,1.372710435, , ,
80.0109878,1.543111563, , ,
79.9591333,1.672322394, , ,
79.90734473,1.900670895, , ,
79.85562198,2.145128844, , ,
79.80396493,2.42579983, , ,
79.75237347,2.684004577, , ,
79.70084749,2.99519021, , ,
79.64938688,3.258976975, , ,
79.59799154,3.587097571, , ,
79.54666134,3.767436661, , ,
79.49539618,4.048446101, , ,
79.44419595,4.340998783, , ,
79.39306054,4.525011149, , ,
79.34198985,4.657514906, , ,
79.29098375,4.833484294, , ,
79.24004215,4.880934956, , ,
79.18916493,4.974868498, , ,
79.13835198,4.893736038, , ,
79.08760321,4.902349824, , ,
79.03691849,4.743677263, , ,
78.98629773,4.622814455, , ,
78.93574081,4.409095948, , ,
78.88524762,4.227186802, , ,
78.83481807,3.974859535, , ,
78.78445204,3.699306994, , ,
78.73414942,3.356630642, , ,
78.68391011,3.216689383, , ,
78.63373401,2.96427148, , ,
78.58362101,2.835340975, , ,
78.53357099,2.657494429, , ,
78.48358387,2.588068859, , ,
78.43365952,2.504262734, , ,
78.38379785,2.444541304, , ,
78.33399875,2.409591803, , ,
78.28426212,2.468960558, , ,
78.23458785,2.464831285, , ,
78.18497584,2.567102097, , ,
78.13542598,2.537321948, , ,
78.08593817,2.561191873, , ,
78.0365123,2.569306233, , ,
77.98714828,2.671952729, , ,
77.937846,2.77459646, , ,
77.88860536,2.812649215, , ,
77.83942625,2.724917343, , ,
77.79030858,2.729439736, , ,
77.74125223,2.702030242, , ,
