x0000,y0000
76.64096057,0,
76.60124492,0.0008012501161,
76.56157689,0.007225961568,
76.52195639,0.01212593592,
76.48238335,0.0121076256,
76.4428577,0.007805993051,
76.40337935,0.007095896241,
76.36394824,0.005324261571,
76.32456428,0.003016311087,
76.2852274,0.002131167956,
76.24593753,0.006484125269,
76.20669459,0.01217062714,
76.16749851,0.00889189626,
76.12834922,-0.0006900441705,
76.08924663,0.01438212036,
76.05019067,0.00525968807,
76.01118128,0.001550669797,
75.97221837,-0.002482684745,
75.93330187,0.002648861743,
75.89443171,0.001167456827,
75.85560782,-0.0009065594483,
75.81683011,-0.003425923856,
75.77809853,0.003324151933,
75.73941299,0.004268525504,
75.70077342,0.004121323444,
75.66217975,0.005040704085,
75.62363191,0.004944865227,
75.58512982,0.001248363517,
75.54667342,-5.337997801e-05,
75.50826262,0.002042488532,
75.46989736,0.005164853536,
75.43157757,0.005769689851,
75.39330317,0.0004732917816,
75.35507409,-0.0001581870874,
75.31689026,0.00359123044,
75.27875161,0.007912189465,
75.24065807,0.000923422451,
75.20260957,-0.001819347624,
75.16460603,0.00167103993,
75.12664739,0.002975848939,
75.08873357,0.002492250452,
75.0508645,-0.001082292571,
75.01304012,-0.002729877148,
74.97526035,-0.004687226017,
74.93752512,-0.004929688886,
74.89983437,-0.003249903413,
74.86218802,0.001971484747,
74.824586,0.002971473351,
74.78702825,0.002775713835,
74.74951469,-0.00711548077,
74.71204526,0.002808643927,
74.67461988,0.004265560434,
74.63723849,0.008968764921,
74.59990101,-0.0004098811079,
74.56260739,-0.002100996773,
74.52535754,0.002189372059,
74.48815141,0.002869673004,
74.45098892,0.002917891762,
74.41387001,0.001230886079,
74.3767946,0.003100937942,
74.33976263,0.001797957985,
74.30277404,-0.002534571549,
74.26582875,-0.001102669872,
74.22892669,-0.0002308561084,
74.1920678,0.00159451965,
74.15525202,0.00295799007,
74.11847927,0.008204699422,
74.08174948,0.004125730178,
74.0450626,0.003003564249,
74.00841855,0.006688895751,
73.97181726,0.01102022582,
73.93525868,0.007840110068,
73.89874273,0.008158774014,
73.86226935,-0.0006922934088,
73.82583847,0.003792322806,
73.78945002,-0.003289337138,
73.75310395,-0.0005720998993,
73.71680018,0.004217769629,
73.68053864,0.002486409469,
73.64431928,0.001521004347,
73.60814203,0.001320100173,
73.57200682,-0.002865095006,
73.53591358,0.008150897399,
73.49986226,0.007909945976,
73.46385279,0.003801723403,
73.4278851,0.001336815335,
73.39195912,0.004145168446,
73.3560748,-0.001569801545,
73.32023207,0.001576732155,
73.28443086,0.001735729405,
73.24867111,0.00394943706,
73.21295276,0.00122633802,
73.17727575,0.002852338675,
73.14164,-0.000207328504,
73.10604545,-0.0007849100649,
73.07049205,0.003720142754,
73.03497973,0.00338931396,
72.99950842,0.004443491633,
72.96407806,0.00192202136,
72.9286886,0.00243738074,
72.89333996,0.007832955252,
72.85803208,0.004804965983,
72.8227649,0.005765593428,
72.78753836,0.001617497213,
72.7523524,0.004778020372,
72.71720695,0.002869483937,
72.68210195,-0.003985769743,
72.64703735,-0.0007623170571,
72.61201306,-0.0003427488093,
72.57702905,0.003580199446,
72.54208524,0.001004893421,
72.50718157,-0.001840578459,
72.47231798,0.006576555931,
72.43749441,0.004724652082,
72.4027108,0.002790914912,
72.36796708,-0.003083731234,
72.33326321,-0.002115921866,
72.2985991,-0.001573010695,
72.26397471,-0.001766439485,
72.22938998,-0.001443764273,
72.19484484,0.003189048679,
72.16033923,0.002143639596,
72.12587309,0.003577197538,
72.09144637,0.003905807944,
72.057059,0.01010753053,
72.02271092,0.001272273451,
71.98840207,-0.005654276888,
71.9541324,-0.003006561928,
71.91990184,0.002937019274,
71.88571033,0.003760310575,
71.85155782,0.005209782652,
71.81744424,0.001666823896,
71.78336954,0.001903376934,
71.74933366,0.001383467652,
71.71533653,0.003476699748,
71.6813781,0.0008590426647,
71.64745832,0.003953676224,
71.61357711,0.001927356826,
71.57973443,-0.0004436896106,
71.54593021,0.002607901049,
71.5121644,0.009772055403,
71.47843694,0.01082645154,
71.44474776,0.009146624878,
71.41109683,0.005056292388,
71.37748406,0.006034797951,
71.34390941,0.002993005636,
71.31037282,-0.002321027782,
71.27687424,-0.001621227221,
71.24341359,0.003416321185,
71.20999084,0.006979927936,
71.17660591,0.01056415019,
71.14325876,0.005202116858,
71.10994932,0.009750173853,
71.07667755,0.004063693594,
71.04344337,-0.001149812403,
71.01024674,-0.003367124917,
70.9770876,-0.004550140262,
70.94396589,-0.002958105537,
70.91088156,0.0009424820959,
70.87783455,0.004123325697,
70.8448248,0.004674928378,
70.81185226,0.006564117395,
70.77891688,0.003083193531,
70.74601859,0.0006069684977,
70.71315734,0.005690225586,
70.68033307,0.008380872922,
70.64754574,0.01039847107,
70.61479528,0.006047745677,
70.58208163,0.00840939597,
70.54940476,0.008106990362,
70.51676459,0.01167878675,
70.48416107,0.003340997693,
70.45159415,-0.002566634184,
70.41906378,-0.004440597431,
70.3865699,-0.002411099452,
70.35411245,-0.001980922373,
70.32169138,0.0006375051657,
70.28930664,0.0004588367533,
70.25695817,0.000388722884,
70.22464592,-0.0007152506209,
70.19236983,0.00190272883,
70.16012985,0.004956051908,
70.12792593,0.008208562808,
70.09575801,0.008894968866,
70.06362604,0.006870675898,
70.03152996,0.008576985774,
69.99946972,0.006641340401,
69.96744527,0.004911122601,
69.93545656,0.004484647901,
69.90350353,0.007649383625,
69.87158613,0.006026778837,
69.8397043,0.006633689686,
69.807858,0.009126472423,
69.77604717,0.008416723819,
69.74427175,0.005598438941,
69.7125317,-2.856229768e-05,
69.68082696,-0.0008644142496,
69.64915748,0.003438804961,
69.61752321,0.005086454474,
69.5859241,0.0106273882,
69.55436009,0.01092379703,
69.52283113,0.008074959133,
69.49133717,0.01007224518,
69.45987816,0.01073733475,
69.42845404,0.01169432552,
69.39706477,0.01143968612,
69.36571029,0.01089061564,
69.33439056,0.005549126008,
69.30310551,0.01182370291,
69.27185511,0.008195248094,
69.24063929,0.00774360227,
69.20945801,0.007421679681,
69.17831122,0.01058852442,
69.14719886,0.01101093107,
69.11612088,0.01319644942,
69.08507724,0.01172260293,
69.05406789,0.003926053284,
69.02309276,0.002413480139,
68.99215182,0.008437416007,
68.96124501,0.003984822851,
68.93037228,0.007926131445,
68.89953359,0.01148617275,
68.86872888,0.01411716416,
68.8379581,0.01154115431,
68.8072212,0.01246556937,
68.77651813,0.007694173037,
68.74584885,0.009166213839,
68.7152133,0.007327003924,
68.68461143,0.00355499776,
68.6540432,0.009467869395,
68.62350856,0.01678855302,
68.59300745,0.01968051197,
68.56253983,0.01845480061,
68.53210564,0.01663179029,
68.50170485,0.02036652339,
68.47133739,0.0186402299,
